review,preprocessed_text,score,predicted_label,predicted_label_code,confidence_negatif,confidence_netral,confidence_positif,confidence_max
aplikasi banyak bug udah lari 10 km malah nge bug ga bisa disimpan malah di sinkronisasi ush dipencet gabisa di sinkronisasi malahan ilang aktivitasnya aplikasi banyak bug aplikasi aneh cape cape orang lari 10 km malah di sinkronisasi pas mau disinkronisasi malah ilang aktivitasnya,aplikasi lari simpan sinkronisasi pencet gabisa sinkronisasi ilang aktivitas aplikasi aplikasi aneh cape cape orang lari sinkronisasi sinkronisasi ilang aktivitas,1,positif,2,0.34696274907518715,0.24210468837949148,0.41093256254532134,0.41093256254532134
mantap i like it,bagus like,5,positif,2,0.08431282974972616,0.21118499261364634,0.7045021776366274,0.7045021776366274
aplikasi lari yg mudah digunakan,aplikasi lari mudah,5,positif,2,0.2791958605851324,0.1498875440447605,0.5709165953701071,0.5709165953701071
sorry bagian backend nya error yah saya mau masuk lewat google gabisa,sorry backend error masuk google gabisa,5,negatif,0,0.46958406379566464,0.2689470111029257,0.2614689251014097,0.46958406379566464
lambat banget upload aktivitas perlu waktu 2 jam an,lambat banget upload aktivitas,2,negatif,0,0.4361362370497222,0.13860095057161392,0.42526281237866387,0.4361362370497222
tingkatkan lagi kualitas nya,tingkat kualitas,5,negatif,0,0.38437628441697874,0.2806720022942165,0.33495171328880474,0.38437628441697874
Bagus dan berguna untuk berolahraga diluar rumah,bagus guna olahraga luar rumah,5,positif,2,0.1090413700685303,0.11188416509029259,0.7790744648411772,0.7790744648411772
ini gimna ga bisa login sebelum nya bisa hadeh,gimna login hadeh,1,negatif,0,0.5229683079751787,0.19789022924399072,0.2791414627808307,0.5229683079751787
Sangat membantu melihat perkembangan performa lari kita.,bantu kembang performa lari,5,positif,2,0.17700947579177337,0.13711406682715432,0.6858764573810722,0.6858764573810722
bagus banget bro keren tapi keknya telat 300 m deh dari jarak aslinya soalnya saya pake garmin itu hasilnya masih akurat garmin tapi gapapalah ini juga udahh enakk buat di pake 😊,bagus banget bagus telat jarak asli pake garmin hasil akurat garmin gapapalah udahh enakk pake,5,positif,2,0.3436135570488226,0.1742513170290383,0.4821351259221391,0.4821351259221391
sangat membatu,batu,5,negatif,0,0.41405630395748166,0.21478921246605887,0.37115448357645947,0.41405630395748166
"GPS nya gak terdeteks lah,jarak tidak kerekam dan jarak nya tidak akurat",terdeteks lahjarak rekam jarak akurat,3,negatif,0,0.4593690099801664,0.2325160315848895,0.30811495843494413,0.4593690099801664
apk gajelas!!!!! cape² lari 8km pas nyampe rumah gk ke itung 🤦‍♂️,aplikasi gajelas cape lari nyampe rumah itung,1,positif,2,0.40603355041662376,0.17643276353103307,0.41753368605234326,0.41753368605234326
apk nya eror ga bisa masuk dan tolong benerin masalah nya🙏,aplikasi eror masuk tolong benerin,1,negatif,0,0.5082391806198027,0.27137135503337045,0.22038946434682694,0.5082391806198027
bagus bgt membantu lebih semangat tuk olahraga,bagus banget bantu semangat olahraga,5,positif,2,0.09712065280253271,0.07815867011218111,0.8247206770852862,0.8247206770852862
mntap,mntap,5,negatif,0,0.41405630395748166,0.21478921246605887,0.37115448357645947,0.41405630395748166
aplikasi sering eror,aplikasi eror,1,negatif,0,0.5034258166091755,0.22200244371064262,0.2745717396801819,0.5034258166091755
"eror terus bro aplikasinya, haduehh😮‍💨",eror aplikasi haduehh,3,negatif,0,0.5034258166091755,0.22200244371064262,0.2745717396801819,0.5034258166091755
"Mudah di gunakan, apalagi sdh ada Bahas Indonesia nya",mudah bahas indonesia,5,positif,2,0.32761426657974163,0.1797418292000502,0.4926439042202082,0.4926439042202082
"Proses Refund, di persulit respon lama buat yg lain yg download aplikasi ini, hati hati tiba"" kepotong 600 ribuan untuk langganan nanti refund di google Play tidak bisa, refund lewat email di abaikan hendaknya pilih aplikasi lain",proses refund sulit respon download aplikasi hati hati potong ribu langgan refund google play refund email abai pilih aplikasi,1,negatif,0,0.5237996846149457,0.173419573925383,0.30278074145967115,0.5237996846149457
"aneh bjir, GPS nya lompat lompat",aneh bjir lompat lompat,2,negatif,0,0.515110478485571,0.1945637787475275,0.2903257427669015,0.515110478485571
saya sudah masukan tanggal lahir sama aja salah,masuk tanggal lahir salah,1,negatif,0,0.4996036404651062,0.20412553133928732,0.2962708281956065,0.4996036404651062
"ini gimana min , sinyal full bagus. pas udah lari tiba tiba gps keacak pace ga stabil parah.. perbaiki lagi bug nyaa",gimana admin sinyal full bagus lari acak pace stabil parah baik nyaa,3,positif,2,0.34562079703736776,0.25374924927690035,0.40062995368573195,0.40062995368573195
"apk gak jelas, jarak gak akurasi",aplikasi jarak akurasi,1,negatif,0,0.48052605486956995,0.14794471788718244,0.3715292272432476,0.48052605486956995
"bagus, tapi masih banyak bug nya saya unduh hasil aktivitas nya malah nge bug jadi kecil kecil angka nya gakeliatan",bagus unduh hasil aktivitas angka gakeliatan,2,positif,2,0.24252564836864252,0.2792322750649374,0.47824207656642004,0.47824207656642004
"apk ya bagus bangettt ,rekomendet buat yang suka olahraga",aplikasi bagus bangettt rekomendet suka olahraga,5,positif,2,0.1197102641751122,0.09330829564367281,0.786981440181215,0.786981440181215
"kenapa error mulu padahal sebelum update biasa aja, waktu beres update suka tiba-tiba mati sendiri, waktu buka aplikasi malah gak kehitung jarak sama waktunya padahal udah di start",error mulu update beres update suka tibatiba mati buka aplikasi hitung jarak start,2,negatif,0,0.5699681209804434,0.2298237399869727,0.20020813903258397,0.5699681209804434
"tolong kembalikan uang saya tiba tiba ketarik otomatis di akun dana saya senilai 609.390 itu spertinya tidak sengaja kepencet fitur langganannya,saya mohon kembalikan uang saya,saya sangat membutuhkan",tolong kembali uang tarik otomatis akun dana nila spertinya sengaja pencet fitur langganannyasaya mohon kembali uang sayasaya butuh,1,negatif,0,0.6361481754703359,0.20366864606549856,0.16018317846416552,0.6361481754703359
SAYA SANGAT KECEWA STRAVA MELAKUKAN TRANSAKSI TANPA DI KETAHUI,kecewa strava transaksi tahu,1,negatif,0,0.5415369085446935,0.1674155375804289,0.2910475538748775,0.5415369085446935
hari ini lagi error kah? ko ga sukses² tersimpan ya?,error sukses simpan,3,negatif,0,0.4869421362829068,0.27047689963890537,0.24258096407818794,0.4869421362829068
"Banyak bug, saya mau nyimpan rute lari malah waktu masih jalan padahal saya udah berhenti alhasil rekap pace jadi jelek tolong perbaiki",nyimpan rute lari jalan henti alhasil rekap pace jelek tolong baik,1,negatif,0,0.5676828916534,0.17589994962309444,0.2564171587235056,0.5676828916534
Tidak bisa menyimpan rekaman lari,simpan rekam lari,1,positif,2,0.3170001430939069,0.3293975957686421,0.353602261137451,0.353602261137451
baik sesuai harapan,sesuai harap,5,negatif,0,0.5332261699361664,0.18958078920439145,0.2771930408594422,0.5332261699361664
"sering nge bug akhir"" ini, kecewa bgttt 😭",kecewa bgttt,1,negatif,0,0.6046477900562106,0.14968972716978096,0.24566248277400854,0.6046477900562106
pemeliharaan semoga dipercepat .,pelihara moga cepat,5,negatif,0,0.41284038658459593,0.21108516484954226,0.3760744485658618,0.41284038658459593
ternyata hanya perlu mematikan hemat daya dan batre yang cukup. walaupun masih sedikit kurang akurat tapi masih ngikut jalan. tolong ditingkatkan lagi ya,mati hemat daya batre akurat ngikut jalan tolong tingkat,4,negatif,0,0.50435407390247,0.230705980065015,0.2649399460325149,0.50435407390247
"kenapa saya tidak bisa login strava, padahal saya udah pernah login dan tiba tiba ke logout lagi, ketika mau login tidak bisa dan muncul, "" gagal masuk : server strava mengalami kesalahan. silahkan hubungi dukungan jika masalah ini berlanjut """,login strava login logout login muncul gagal masuk server strava alami salah silah hubung dukung lanjut,2,negatif,0,0.490582082335,0.24308119855166152,0.2663367191133384,0.490582082335
"mantap sih, sayang jarak nya bisa lebih... contoh: harusnya 10 km... jadi 11 km...",bagus sayang jarak contoh,3,positif,2,0.2939447624541169,0.3213291375768227,0.3847260999690603,0.3847260999690603
"tidak bisa login tidak bisa di buka padahal mau lari tiba"" tidak bisa di buka udh hapus data install ulang tetep nga ngaruh",login buka lari buka hapus data install ulang tetep ngaruh,1,negatif,0,0.44932021714611325,0.2633341262680749,0.28734565658581185,0.44932021714611325
jarak dan gps saya sering error kenapa ya,jarak error,5,negatif,0,0.6021167362262857,0.1916505882656892,0.20623267550802507,0.6021167362262857
terbaiks,terbaiks,5,negatif,0,0.41405630395748166,0.21478921246605887,0.37115448357645947,0.41405630395748166
gabisa daftar apk nya knp y,gabisa daftar aplikasi,1,negatif,0,0.4675274185853208,0.22647734892675,0.30599523248792915,0.4675274185853208
"kok apk punyaku gak bisa login, servernya eror terus",aplikasi punya login servernya eror,1,negatif,0,0.5490764807864943,0.19799840742294378,0.252925111790562,0.5490764807864943
kurang bagus karna terkadang sulit mencari sinyal gps dan banyak bug seperti rute nya dan pace nya,bagus karna terkadang sulit cari sinyal rute pace,1,negatif,0,0.42778583850790086,0.20469664604299617,0.36751751544910294,0.42778583850790086
bagus untuk running,bagus running,5,positif,2,0.24829341819026216,0.2134164478384158,0.5382901339713221,0.5382901339713221
"weee duitku ke telen langganan stravaaa, we admin bodo kali laaaa, langganan setahun pulaaa",weee duit telen langgan stravaaa admin bodo kali laaaa langgan tahun pulaaa,1,negatif,0,0.5441727150551503,0.23786182480841697,0.2179654601364327,0.5441727150551503
"sering bug setelah kita save, rute nya jadi tidak sesuai",save rute sesuai,4,negatif,0,0.5942612445007394,0.1699232546656683,0.23581550083359232,0.5942612445007394
"kok gak bisa login ya,udah ganti akun juga tapi tetep gak bisa",login yaudah ganti akun tetep,2,negatif,0,0.5504953945247805,0.18369430321536237,0.26581030225985725,0.5504953945247805
worth it untuk pelari,worth lari,5,positif,2,0.24625554923766188,0.23319969381611122,0.5205447569462269,0.5205447569462269
kenapa pas mau login kesalahan mulu dah,login salah mulu,1,negatif,0,0.5631906169656001,0.17599472668706923,0.26081465634733064,0.5631906169656001
"masih ada bug,yaitu ada di perhitungan jarak yang seharusnya dihitung jadi tidak dihitung,saya gak mood untuk berlari,apalagi saya udah susah nge push lari sampai saya paksa tapi stravanya malah error,errornya saat menekan selesaikan malah dihitung ulang padalah saya sudah simpan tapi dihitung ulang karena bug",bugyaitu hitung jarak hitung dihitungsaya mood berlariapalagi susah push lari paksa stravanya errorerrornya tekan selesai hitung ulang pada simpan hitung ulang,1,negatif,0,0.4946671857435071,0.264478218936414,0.24085459532007888,0.4946671857435071
"aplikasi rusak, saya lari 6km, di strava malah cmn 3km, ga rekomen banget",aplikasi rusak lari strava rekomen banget,1,negatif,0,0.49485774955436385,0.14838362741023298,0.35675862303540334,0.49485774955436385
"sering eror, tolong diperbaiki bug nya",eror tolong baik,3,negatif,0,0.5462113830823574,0.2957994344444431,0.1579891824731993,0.5462113830823574
ke pake bgt,pake banget,4,negatif,0,0.5458839119477887,0.1399427631601204,0.31417332489209093,0.5458839119477887
"ngebug,waktu saya memencet tombol rekam itu rekaman saya tidak dicatat padahal saya sudah berlari",ngebugwaktu pencet tombol rekam rekam catat lari,1,positif,2,0.3204439240378293,0.29817514494206004,0.3813809310201106,0.3813809310201106
"tolong min jangan sering"" ngebug apalagi saya klo ada event virtual smpe kesel sendiri gegara ngebug terus",tolong admin ngebug event virtual smpe kesel gegara ngebug,3,negatif,0,0.5521941214689778,0.19321383162239933,0.25459204690862286,0.5521941214689778
untuk olahraga lari sangat direkomendasikan dan untuk GPS nya sangat akurat 👍🏻,olahraga lari rekomendasi akurat,5,positif,2,0.21714701665708627,0.15477848036078673,0.6280745029821271,0.6280745029821271
jadi semangat olahraga,semangat olahraga,5,positif,2,0.15952340606305226,0.10516686829702168,0.7353097256399261,0.7353097256399261
"ngelag trus ya? sinyal oke, gps oke. giliran dibuat ngesave tu gabisa, sekalinya bisa apk nya ga bisa dibuka",ngelag trus sinyal gilir ngesave gabisa sekali aplikasi buka,3,negatif,0,0.43675449141451184,0.28299383217745483,0.28025167640803345,0.43675449141451184
"iniii kenapaaa tidak bisa login,ada notif gagal menghubung ke serverrr........ apaa lah",iniii kenapaaa loginada notif gagal hubung serverrr apaa,1,negatif,0,0.4067715420699129,0.25074326590558665,0.34248519202450045,0.4067715420699129
"kenapa akhir"" ini strava agak error yh? masa jarak lari saya sm temen awal mulai start di hp sm lari bareng, tbtb jarak di strava jd beda awalnya msih bbrp meter, tbtb beda 1 kilo, pdhal lari nya tetep bareng, mulai awal sampai berhenti. tolong dong diperbaiki, jd ga mood pakainya",strava error jarak lari temen start lari bareng tbtb jarak strava beda msih bbrp meter tbtb beda kilo pdhal lari tetep bareng henti tolong baik mood pakai,2,negatif,0,0.5179386666365539,0.2053701845214877,0.27669114884195845,0.5179386666365539
ayo lahh strava aku udah cape2 masa Pace ku gak bisa dibagikan. tolong lahh. come Strava tolong di perbaiki,lahh strava cape pace bagi tolong lahh come strava tolong baik,4,negatif,0,0.5982723933172079,0.2025707393004252,0.19915686738236685,0.5982723933172079
"kgk bisa login, pas pengen login malah ada tulisan""silahkan coba lagi nanti"", udah dic coba berkali-kali tapi tetep GK bisa.",login login tulisansilahkan coba coba berkalikali tetep,1,negatif,0,0.5047249025173872,0.24531578133332457,0.24995931614928815,0.5047249025173872
suka banget bagus cocok buat olahraga banyak pilihan olahraga,suka banget bagus cocok olahraga pilih olahraga,5,positif,2,0.1314365118470529,0.08638100154461983,0.7821824866083272,0.7821824866083272
gw kasih bintang 1karena tiba tiba udah dari dana saya abis kebayar apk ini dengan otomatis langsng terbayar sebesar 609rb,kasih bintang dana abis bayar aplikasi otomatis langsng bayar,1,negatif,0,0.5104936267383208,0.22406073712323762,0.26544563613844163,0.5104936267383208
strava tidak akurat👎👎,strava akurat,1,negatif,0,0.4100421475519411,0.21484238396425093,0.3751154684838079,0.4100421475519411
"kepada tim strava yang terhormat, tolong bantu saya untuk mengembalikan dana saya yang secara otomatis tersedot tanpa saya ketahui, saat itu saya langsung melakukan refund jarak dari kejadian hanya selang sekitar 1 jam bahkan saya tidak sempat menggunakan fitur premium sama sekali dan saya langsung membatalkan langganan, dan sampai sekarang dana saya belum di kembalikan, saya sangat membutuhkan dana saya itu, tolong bantu saya agar dana saya bisa kembali, terimakasih",strava hormat tolong bantu kembali dana otomatis sedot tahu langsung refund jarak jadi selang fitur premium langsung batal langgan dana kembali butuh dana tolong bantu dana terimakasih,1,negatif,0,0.5144684112704828,0.24924449352323852,0.2362870952062786,0.5144684112704828
penghitungan langkah tidak sesuai jarak yang di tempuh tolong di perbaiki lagi,hitung langkah sesuai jarak tempuh tolong baik,2,negatif,0,0.654604217500524,0.18544494648822646,0.1599508360112497,0.654604217500524
banyak error nya apk maaf saya kasih bintang 1,error aplikasi maaf kasih bintang,1,negatif,0,0.4095686747973814,0.25390968320987645,0.3365216419927422,0.4095686747973814
Ini ibarat...konten kreator dari olahraga yang fomo. tapi seru sih...dan insyaAllah sehat. didukung aplikasi ketjeh ini 🚶,ibaratkonten kreator olahraga fomo seru sihdan insyaallah sehat dukung aplikasi ketjeh,5,positif,2,0.16033838996548855,0.09638855792433872,0.7432730521101727,0.7432730521101727
Aplikasi yang seru dan akurat buat olahraga,aplikasi seru akurat olahraga,5,positif,2,0.19107080298981766,0.09458334598307014,0.7143458510271122,0.7143458510271122
ponsel saya hang saat mencarikan rute🤣,ponsel hang cari rute,1,negatif,0,0.5068775457258117,0.18767435919339392,0.3054480950807945,0.5068775457258117
"app strava di hp saya tidak bisa di gunakan, saat mau login/buat akun lewat gogle ada tulisan ""gagal masuk: server strava mengalami kesalahan"", padahal sebelumnya udah pernah download app strava, tidak ada kendala, tetapi akhir akhir ini tidak bisa di gunakan.",strava loginbuat akun gogle tulis gagal masuk server strava alami salah download strava kendala,2,negatif,0,0.4724133413704167,0.27388431053128226,0.25370234809830106,0.4724133413704167
sering gak bisa dibukak pdhl moment penting katanya app gamgguan,dibukak pdhl moment gamgguan,1,positif,2,0.39056981442083155,0.2063659640250968,0.4030642215540716,0.4030642215540716
udah pake strava ada 4-5 tahun...aplikasi yg bnyk membantu dlm Olga kita mau ngapain dll....mengatur Olga kita sehingga bisa membuat suatu rencana apa yg ingin kita tuju dlm kita berolah raga.....,pake strava tahunaplikasi bnyk bantu olga ngapain dllmengatur olga rencana tuju olah raga,5,positif,2,0.3928780692566559,0.15277527570760027,0.4543466550357437,0.4543466550357437
sangat bagus cocok buat pelari yang suka pamer buat setori 🔥,bagus cocok lari suka pamer setori,5,positif,2,0.16949171720120706,0.17377240892706344,0.6567358738717295,0.6567358738717295
sangat membantu program latihan,bantu program latih,5,positif,2,0.23522302641770948,0.13288554149614704,0.6318914320861436,0.6318914320861436
Aplikasi penguras saldo,aplikasi uras saldo,1,negatif,0,0.5222091365514454,0.1457235394930281,0.3320673239555264,0.5222091365514454
strava tolong tambahkan aolon pada aplikasi,strava tolong tambah aolon aplikasi,4,negatif,0,0.5850596618929924,0.15733498488102096,0.2576053532259866,0.5850596618929924
makasih,makasih,5,negatif,0,0.41405630395748166,0.21478921246605887,0.37115448357645947,0.41405630395748166
saya suka sekali dengan aplikasi ini karena bisa membuat lari adek saya makin konsisten makasih,suka aplikasi lari adek konsisten makasih,5,positif,2,0.37148929261742464,0.17021903674912353,0.45829167063345183,0.45829167063345183
mantaf,mantaf,5,negatif,0,0.41405630395748166,0.21478921246605887,0.37115448357645947,0.41405630395748166
Saldo saya ketarik mulu gara apk satu ini tololl,saldo tarik mulu gara aplikasi tololl,1,negatif,0,0.6053046338261477,0.12073371066457238,0.2739616555092798,0.6053046338261477
"Relevan, menjawab kebutuhan, dna tentunya akurat",relevan butuh akurat,5,positif,2,0.3312880163071797,0.18758277064727102,0.48112921304554934,0.48112921304554934
"saya kasih bintang 3,kenapa orang lain bisa running date sedangkan saya tidak? tolong diperbaiki bug nya😥🥀",kasih bintang orang running date tolong baik,3,negatif,0,0.4736943404769138,0.23133641051824336,0.2949692490048429,0.4736943404769138
"Memberikan 30 hari vip secara gratis karena sering menggunakan app, dan fitur-fiturnya sangat amat bagus",gratis fiturfiturnya bagus,5,positif,2,0.14145263310762732,0.29521711157278907,0.5633302553195837,0.5633302553195837
"strava selalu gagal login kenapa ya ,,,selalu ada masalah dengan server strava",strava gagal login server strava,2,negatif,0,0.4656076201740823,0.27233025233900626,0.2620621274869115,0.4656076201740823
Sudah hampir 5 tahun sejak saya mulai serius berlari dan masih setia dengan Strava. Strava membantu saya dari awal lari sampai sekarang. Salah satu aplikasi wajib diponsel saya.,serius lari setia strava strava bantu lari salah aplikasi wajib diponsel,5,positif,2,0.2998600679981075,0.15868472591107724,0.5414552060908153,0.5414552060908153
sangat membantu dsetiap perjalanan olahraga khususnya....siip,bantu dsetiap jalan olahraga khususnyasiip,5,positif,2,0.1648973660264323,0.06659706055081963,0.7685055734227482,0.7685055734227482
"tidak bisa dipakai,server bermasalah. sudah uninstall lalu install ulang tetep tidak bisa dipakai. apa masalah servernya?",dipakaiserver masalah uninstall install ulang tetep pakai servernya,2,negatif,0,0.46139795875416195,0.16816990138174842,0.3704321398640895,0.46139795875416195
apaan saya tidak pernah langganan strava. tp knapa tbtb saldo saya terpotong 600rb. gajelas bgt,langgan strava knapa tbtb saldo potong gajelas banget,1,negatif,0,0.5899420635770515,0.14799068946402788,0.2620672469589207,0.5899420635770515
"Tolong kembalikan saldo dana saya yang terhisap oleh aplikasi strava karena tidak sengaja berlangganan,shingga saldo dana saya terhisap oleh aplikasi strava",tolong kembali saldo dana terhisap aplikasi strava sengaja berlanggananshingga saldo dana terhisap aplikasi strava,3,negatif,0,0.6422334071910757,0.15088862733874928,0.2068779654701752,0.6422334071910757
Saldo dana saya berkurang tanpa sepengetahuan saya. kenapa tiba-tiba aplikasinya jadi langganan berbayar tanpa sepengetahuan saya. Padahal saya tidak membeli atau melakukan transaksi apapun secara pribadi. Saya meminta pertanggung jawaban dari developer untuk kembalikan saldo dana saya. atau saya viralkan masalah ini ke media sosial,saldo dana kurang tahu tibatiba aplikasi langgan bayar tahu beli transaksi pribadi tanggung developer kembali saldo dana viralkan media sosial,1,negatif,0,0.5924151778061731,0.21061630335600703,0.19696851883781977,0.5924151778061731
"ini knp ya?, bug atau eror ga tau sih semenjak update, pas running 5menit masih betul tiba2 pas menit ke7 jaraknya jadi 300km kan ga mungkin manusia normal 7menit 300km",eror semenjak update running menit menit jarak manusia normal menit,3,negatif,0,0.49125154310988994,0.2160586162044976,0.2926898406856125,0.49125154310988994
tiba tiba mau masuk dan login selalu eror banyak kesalahan server,masuk login eror salah server,2,negatif,0,0.5186288983257034,0.2828575102482485,0.19851359142604807,0.5186288983257034
server error mulu tiap mau upload...tolong diperbaiki🙏🏻🙏🏻,server error mulu uploadtolong baik,4,negatif,0,0.5438332816216307,0.2259917453971226,0.23017497298124676,0.5438332816216307
"setiap buka apk di suruh login terus, mana ga bisa login error hari hari ga bisa login",buka aplikasi suruh login login error login,3,negatif,0,0.5418811116391107,0.20858057184267492,0.24953831651821445,0.5418811116391107
"tolong, kadang pas pake di rekam rutenya kelebihan",tolong kadang pake rekam rute lebih,5,negatif,0,0.5930618993680458,0.2301860088768298,0.17675209175512432,0.5930618993680458
bisa mengugur Pace dengan baik,mengugur pace,5,negatif,0,0.41130508367605306,0.19956462230578445,0.3891302940181625,0.41130508367605306
"mau sign up aja gangguan sistem mulu., kenapa sih?",sign ganggu sistem mulu,1,negatif,0,0.512220988018502,0.17887700134000972,0.3089020106414882,0.512220988018502
sering eror ini aja ga bisa dibuka apk nya eror mohon cepat di perbaiki,eror buka aplikasi eror mohon cepat baik,3,negatif,0,0.4750074039490901,0.2863769697329953,0.23861562631791453,0.4750074039490901
"ini knp anying setiap ada pergerakan dikit aja rute melenceng dan avgnya tuh kyk nambah gtu Lo,gw sepedaan biasa aj nah hpnya gw tarik ke kanan itu rutenya jadi melenceng ke kanan ajg",anying gera dikit rute lenceng avgnya nambah logw sepeda hpnya tarik kanan rute lenceng kanan,3,negatif,0,0.531864396228742,0.1740431788658731,0.2940924249053849,0.531864396228742
ga bisa di daftarrr!!!,daftarrr,1,negatif,0,0.41405630395748166,0.21478921246605887,0.37115448357645947,0.41405630395748166
suka sekali dengan aikasi ini,suka aikasi,5,negatif,0,0.4366638379853212,0.1763369248756456,0.3869992371390333,0.4366638379853212
kok gk bisa login padahal udh bikin akun🙏,login bikin akun,1,negatif,0,0.5579909141608537,0.18224645521632138,0.25976263062282506,0.5579909141608537
di kenai biaya,kena biaya,1,negatif,0,0.43728077953720546,0.20581933106486913,0.35689988939792544,0.43728077953720546
punya saya kok gk bisa di unduh?,unduh,1,negatif,0,0.37260220512621395,0.2942808418102065,0.3331169530635796,0.37260220512621395
platform olahraga terbaik yang pernah ada,platform olahraga baik,5,positif,2,0.22562799452335433,0.10274417558389645,0.671627829892749,0.671627829892749
sangat membantu sekali untuk olah raga dan kegiatan sehari - hari 👍👍,bantu olah raga giat hari,5,positif,2,0.25232091531932804,0.1364739691562701,0.6112051155244017,0.6112051155244017
"aplikasi ini penting untuk mencatat kegiatan olah raga kita terutama lari, catatannya lengkap",aplikasi catat giat olah raga lari catat lengkap,5,positif,2,0.2890012189795332,0.1520440648373706,0.5589547161830962,0.5589547161830962
Keren banget aplimasinya,bagus banget aplimasinya,5,positif,2,0.2297013454708216,0.149233730757595,0.6210649237715833,0.6210649237715833
bagus banget buat lihat jarak kita,bagus banget lihat jarak,5,positif,2,0.2974417462384808,0.16080634143301378,0.5417519123285054,0.5417519123285054
saya tidak pernah berlangganan untuk dalam satu tahun. tapi dana saya terpotong otomatis.. pdhl saya tidak pernah melakukan persetujuan beli. tolong verifikasi pengembalian dana saya,langgan dana potong otomatis pdhl tuju beli tolong verifikasi kembali dana,1,negatif,0,0.5913895531109226,0.24644071392677164,0.16216973296230597,0.5913895531109226
"update terbaru jelek, track sering ke hide, gak bisa di share 3D",update baru jelek track hide share,3,negatif,0,0.4636938077631477,0.2887831404543581,0.24752305178249412,0.4636938077631477
tampilan map jadi jelek,tampil jelek,1,negatif,0,0.4497754878039324,0.19172379070550608,0.3585007214905615,0.4497754878039324
pake 2x hasilnya ngawur jalan 5km langkahnya masa cuman 478 langkah kocak ngawur parah 🤣🤣,pake hasil ngawur jalan langkah cuman langkah kocak ngawur parah,1,negatif,0,0.5856719076413764,0.20037767914952104,0.21395041320910246,0.5856719076413764
"Layanan coba gratis tidak bisa digunakan, sudah paymemt tapi masih belum kebuka menu nya. Akurasi juga Tidak akurat berbeda dengan yang sebenarnya.",layan coba gratis paymemt buka menu akurasi akurat beda,1,positif,2,0.32493431319120614,0.3366841604440342,0.3383815263647596,0.3383815263647596
"strava suka error, kenapa yaa? ada yg tau?",strava suka error,5,negatif,0,0.539663629717149,0.1723084782238963,0.28802789205895474,0.539663629717149
strava saya TDK bisa di akses TDK bisa masuk jika saya memasukkan email saya selalu di tolak,strava akses masuk masuk email tolak,1,negatif,0,0.5073168628952696,0.20684468034295883,0.2858384567617716,0.5073168628952696
enggak berlangganan tapi saldo kesedot bgsat!! jumlah yang di sedot banyak pula,langgan saldo sedot bgsat sedot,1,negatif,0,0.5325595506840193,0.19617171457457314,0.2712687347414076,0.5325595506840193
Bug login nya gajelas dah,login gajelas,1,negatif,0,0.5229683079751787,0.19789022924399072,0.2791414627808307,0.5229683079751787
min ini knp ya kok aku mau daftar ngk bisa,admin daftar,3,negatif,0,0.5871837708940635,0.1771653879466444,0.23565084115929197,0.5871837708940635
apk maling uang orang 600+rebu tiba tiba di potong tadi pagi gw ga ngapa ngapain starava ga main strava terakhir 4 hari lalu tiba tiba saldo dana gw buat bertahan hidup di barak karantina tni di sedot dengan alasan langganan😭😭 maling lu pea kembalikan uang gw wooyyyyyyyy apk maling minimal ada konfirmasi notif apa kee ini main sedot,aplikasi maling uang orang rebu potong pagi ngapa ngapain starava main strava saldo dana tahan hidup barak karantina sedot alas langgan maling kembali uang wooyyyyyyyy aplikasi maling minimal konfirmasi notif main sedot,1,negatif,0,0.62015499768033,0.14058201354126132,0.23926298877840868,0.62015499768033
sanagat membantu untuk yg seneng olahraga,sanagat bantu neng olahraga,5,positif,2,0.08196601731038501,0.06112286345595142,0.8569111192336635,0.8569111192336635
"STRAVA is the best untuk catatan apapun olah raga anda, Recommended.",strava best catat olah raga recommended,5,positif,2,0.3270642808154103,0.161207334071215,0.5117283851133747,0.5117283851133747
tolong servernya diperbaiki lagi punya saya gak bisa dipake login terus padahal udah dihapus didownload lagi tapi gitu terus gimana mohon bantuannya,tolong servernya baik dipake login hapus didownload gitu gimana mohon bantu,1,negatif,0,0.48850891894711646,0.20887954388150773,0.30261153717137584,0.48850891894711646
burik masa gak bisa masuk aplikasi tolong lah apliaksi apaan kaya begini,burik masuk aplikasi tolong apliaksi kaya,1,negatif,0,0.5166966201106166,0.22642099362151438,0.2568823862678691,0.5166966201106166
Keren ... terbantu untuk ukur jarak pencinta running,bagus bantu ukur jarak cinta running,5,positif,2,0.22893726417201268,0.14566492406426124,0.6253978117637261,0.6253978117637261
membantu mengabadikan momemt bike to work dan lainnya,bantu abadi momemt bike work,5,positif,2,0.14192515263762728,0.08736691275818104,0.7707079346041917,0.7707079346041917
"Aplikasi Bagus, Cocok untuk Bersepeda 👌",aplikasi bagus cocok sepeda,5,positif,2,0.18881747943830104,0.13850812082782724,0.6726743997338719,0.6726743997338719
"aplikasi yg maen ambil uang d dana .maen sedot sedot aja .kembalikan uang itu ,uang hasil ngambil tanpa persetujuan itu haram",aplikasi maen ambil uang dana maen sedot sedot kembali uang uang hasil ngambil tuju haram,1,negatif,0,0.6312362993993222,0.15959887491604868,0.20916482568462916,0.6312362993993222
